symbol,data_days,start_date,end_date,avg_volume_usd,dev_mean_pct,dev_std_pct,corr_raw_next,corr_diff_next,corr_zscore_next,total_return,sharpe,win_rate,max_drawdown,extreme_down_count,extreme_down_reversal_pct,extreme_up_count,extreme_up_reversal_pct,return_2025,return_2026,return_2024,return_2023,return_2021,return_2022
RVN,1838,2021-02-23,2026-03-06,9116076.120053032,-0.03855886356384824,0.12546585383695102,-0.016693736079928332,-0.016459113135503765,0.008072628555171974,0.2070196762488392,0.03758588162985017,50.877192982456144,-2.3701708778942594,56,48.214285714285715,35,62.857142857142854,0.19381081186211013,0.1090638963237005,-1.0088536034051911,0.4788547517640217,0.05406698518288122,0.3800768345213159
CRV,1892,2020-12-31,2026-03-06,31873868.433814622,-0.053640551011865066,0.1472210498257282,0.021930372591468458,0.023753337584546223,0.01583290817966664,0.18377896990397757,0.027748807911604688,49.04153354632588,-2.688499411107151,39,48.717948717948715,22,36.36363636363637,-0.26756903146884736,-0.2879606723272268,-0.44047547255600283,1.0790834410439367,1.5526730762074699,-1.4519723709953491
CHZ,1871,2021-01-21,2026-03-06,50014560.55284708,-0.028272785765286593,0.12257995438470322,0.06462802688945354,0.0032157118287607167,0.00825690135692023,0.1470676895282954,0.022499426887715623,48.949919224555735,-2.589370998266119,54,59.25925925925925,29,58.620689655172406,1.9696604819514856,-0.1333433437695053,-1.4956934310194132,-0.30547624859383016,0.04599468157739317,0.065925549382166
ASR,305,2025-05-06,2026-03-06,4003775.58672164,-0.03626038629743826,0.08807111607667108,0.09193560890064091,0.042267466014674064,0.005903715850876169,0.022254947713920226,0.020668368864121055,48.797250859106526,-1.0995113958333453,5,60.0,6,33.33333333333333,-0.16418638781701622,0.18644133553093645,,,,
1MBABYDOGE,537,2024-09-16,2026-03-06,15143533.044325195,-0.06974784571376423,0.06605682730641424,-0.0210718836291019,0.01898028469791881,-0.02083364014577079,0.037052801013797376,0.020665722945829922,49.90439770554494,-1.348362151570593,11,36.36363636363637,7,42.857142857142854,-0.6288901607603398,0.05228375647025707,0.61365920530388,,,
ID,1080,2023-03-23,2026-03-06,11522937.366817556,-0.048455634997510766,0.100023640712116,0.03664220443761928,9.502342581982423e-05,-0.004244361596305139,0.039988907830746045,0.011754051097356775,50.187617260787995,-2.889832993209474,33,66.66666666666666,20,40.0,0.8877864373940423,0.039951746816623945,-1.4014190469133125,0.5136697705333928,,
BANANA,569,2024-08-15,2026-03-06,5876673.536384692,-0.07304361904296303,0.09825962068822791,0.006666779145804684,-0.013885559919264386,0.002632138884996896,0.018957357086590965,0.009904719225810484,53.69369369369369,-1.7082280428921055,16,62.5,12,75.0,0.2823293310701317,-0.4850438951936833,0.22167192121014256,,,
JUP,766,2024-01-31,2026-03-06,27293314.95517911,-0.048088958981821306,0.06533316523018642,0.025704977863256602,-0.0011933230464611076,-0.012309827308793916,0.020191196496112007,0.008764535395546353,51.06382978723404,-2.9812727667864936,15,60.0,19,63.1578947368421,1.659260074722185,-0.056782868281221255,-1.5822860099448515,,,
HBAR,1816,2021-03-17,2026-03-06,32930796.885248147,-0.02184114239198637,0.1090112791569923,0.013210476090732443,-0.0048136368986164335,-0.009530040222606208,0.03275934089245158,0.0060004604545248865,49.88901220865705,-2.7455124435943064,48,56.25,16,43.75,0.09526916256702234,0.2332116002538155,0.7997089051218317,0.5296733222761005,-0.7212765084534525,-0.9038271408728663
S,415,2025-01-16,2026-03-06,26873228.470248148,-0.06460468752547785,0.059089747723246454,-0.029002223808589488,-0.0069050754690100575,-0.0035191242205353706,0.003431650896781324,0.002640316135053519,50.12468827930174,-1.2626627421619214,8,50.0,4,50.0,-0.4506337567576849,0.45406540765446624,,,,
IOTA,1892,2020-12-31,2026-03-06,13580320.125507234,-0.06522553200557336,0.14570471575141816,0.033712825747875486,0.04071650725182689,0.028157272974850812,-0.048250107199838466,-0.008967708465877413,50.95846645367412,-2.2267104637418136,46,58.69565217391305,25,48.0,0.7898556800805969,0.42664277413184937,-1.0239347264541878,0.8584497384118273,-0.6879024280423179,-0.4113611453276057
QTUM,1892,2020-12-31,2026-03-06,12250175.619605802,-0.04043542337159053,0.12479497977846438,0.08227196495727708,0.02206364436807492,0.016833346907607852,-0.05266268324169199,-0.009333758016651691,52.23642172523961,-2.4821458937251086,37,45.94594594594595,32,62.5,0.4877397369178471,-0.08610912490173828,-1.5622114108268987,1.6039642265415366,-0.7176409053997376,0.22159479442729912
BABY,331,2025-04-10,2026-03-06,5953709.446596344,-0.13157415036823858,0.1768885212155825,-0.02245873641721682,0.23961933987296802,0.007450845782815744,-0.014604644534271793,-0.014162129172280543,46.68769716088328,-0.8027648402570661,9,22.22222222222222,6,66.66666666666666,0.5153379887142413,-0.5299426332485131,,,,
SUPER,832,2023-11-26,2026-03-06,6395410.3730826685,-0.0689459505229322,0.17319282307406353,0.051332586436114234,0.0475754713603994,0.038555745905216106,-0.038443362869314046,-0.014833271188477834,51.22249388753056,-1.7114460985910596,28,35.714285714285715,15,46.666666666666664,0.6078162734695638,0.06257604466949773,-0.4153541931250221,-0.29348148788335426,,
PROM,416,2025-01-15,2026-03-06,2062553.819067548,-0.10331486032994709,0.1280109561952556,0.15130484268988562,-0.0034307473643379457,0.023737411221571237,-0.01703697849749719,-0.01666657065248643,52.48756218905473,-1.5238488655069715,14,64.28571428571429,6,33.33333333333333,0.018235291871617876,-0.035272270369115066,,,,
ZRX,1892,2020-12-31,2026-03-06,6865503.409759092,-0.04613594500120201,0.14538104936073878,0.07592878013735412,0.006301794552528959,0.03170754143657389,-0.1087689075300381,-0.018259431219549257,48.988285410010654,-3.8263478219153706,53,49.056603773584904,37,51.35135135135135,0.7205917907782947,0.48453175780968594,-1.3289545388139494,0.1508035476183881,0.8740922070330647,-1.0098336719555223
GMT,1453,2022-03-15,2026-03-06,54001683.577938706,-0.033839866692427,0.10649034031795844,0.041568849237729556,-0.033239173388515605,-0.007038670039014574,-0.1280311767637221,-0.027654621857496838,49.13134120917304,-2.443820658659251,39,51.28205128205128,22,63.63636363636363,-0.4880480506060212,0.5236736484010078,-1.4297575495163164,1.2753329278071441,,-0.009232152849536601
STX,1110,2023-02-21,2026-03-06,18184810.06913409,-0.027448242659510607,0.08395738048064585,0.00047381150319939164,0.019498324145890124,-0.0011378080565466416,-0.1250578716602978,-0.03918599944083048,50.912408759124084,-1.6106065370130551,23,52.17391304347826,26,50.0,0.1947394859643291,-0.8363719001782705,-0.4954652658503018,1.0120398084039444,,
POLYX,864,2023-10-25,2026-03-06,7895086.597315788,-0.05840016895600901,0.1994354368477578,0.039194618359866686,0.019299866205963866,-0.0025922302805649,-0.1132056591979731,-0.044984167774229235,50.94117647058823,-2.172482023445083,26,38.46153846153847,13,46.15384615384615,-0.7039103803635374,0.40105121931392573,0.05683055986042784,0.13282294199121092,,
PIXEL,747,2024-02-19,2026-03-06,15546276.582673414,-0.05142030363554337,0.09131166779933425,0.0034987542784827796,-0.019000605910644296,0.005340547065066886,-0.11682474565336631,-0.04638165752202341,50.886766712141885,-1.730524678676559,21,33.33333333333333,12,58.333333333333336,0.3934465915728672,0.38035470454670384,-0.8906260417729371,,,
BAT,1892,2020-12-31,2026-03-06,9466712.590772182,-0.04658104186831231,0.11696906056021612,0.041257413942457584,-0.040052959287418234,-0.004433848010538473,-0.27172758591524804,-0.05046537953234164,49.84025559105431,-1.9075236558253605,48,52.083333333333336,35,42.857142857142854,-0.23292383134465544,0.08389690575351993,-0.4451055324543465,-0.1575086625480575,-0.8072292822650653,1.2871428169433563
NEO,1892,2020-12-31,2026-03-06,18459912.41638115,-0.03214838982014362,0.10576422371729843,0.017130972501276532,-0.07086181274029126,-0.022729131621862613,-0.2756041270162427,-0.051915405014615744,49.201277955271564,-1.9381349838065987,45,64.44444444444444,22,54.54545454545454,-0.2847912614524707,0.05265308731969043,-1.2624026037965215,0.5130356774900723,0.7727551521685616,-0.06685417874557575
SEI,933,2023-08-17,2026-03-06,41933781.11049685,-0.04221071478104972,0.08378345243655547,0.0805139654020096,0.057434489280129196,0.03267965595473681,-0.19665840210665309,-0.06751550353679744,50.27203482045702,-3.015739707078707,23,30.434782608695656,19,57.89473684210527,0.2363941245450375,0.613069307322224,-1.2925633208976524,0.2464414869237389,,
ONG,831,2023-11-27,2026-03-06,2412110.3557641637,-0.0602068143317718,0.12544432639093164,0.034692074674886074,0.031548920616144865,-0.0039560113715300955,-0.137452196011436,-0.06770151067584519,49.326805385556916,-1.8260992483201703,30,46.666666666666664,6,50.0,-0.49979201981923727,-0.544871733734015,0.8968465371347968,0.010365020407018477,,
BANK,114,2025-11-13,2026-03-06,2088792.704207895,0.011351264932465705,0.14702276525936153,0.03338118153732704,0.026073545726774568,0.08514070718437149,-0.01996215816871061,-0.07062079878985553,52.0,-0.7241160363203976,5,20.0,1,100.0,0.4754157944109385,-0.4953779525796491,,,,
OG,299,2025-05-12,2026-03-06,6570163.8658473175,-0.10297995450884947,0.11597491629960653,0.03349828322230532,-0.06453917588121416,0.04319699808330315,-0.07700232686847175,-0.07099801282355006,49.122807017543856,-1.4154384334849814,6,33.33333333333333,4,50.0,-0.10053550513092224,0.023533178262450494,,,,
GALA,1631,2021-09-18,2026-03-06,62233359.80151854,-0.02670373397936252,0.09076911315875749,0.02600949912043647,0.012430458961030098,0.001842089434572725,-0.4387598254112439,-0.07316861114839822,50.03092145949288,-3.6296167325317485,49,59.183673469387756,31,45.16129032258064,-0.9117739481227509,-0.3545400133423937,-1.6412964612638934,0.7041206963284192,0.5773308342845649,1.1873990667048082
DIA,521,2024-10-02,2026-03-06,3267506.697290979,-0.07499401183899489,0.1233577099530757,0.1908255875114615,0.02533051305579701,0.05753317464065771,-0.13644046681760558,-0.07827814668648927,48.12623274161736,-1.803720049660908,14,50.0,15,53.333333333333336,-0.3544377551465395,0.04421855485171711,0.17377873347721728,,,
DASH,1892,2020-12-31,2026-03-06,15391468.809531093,-0.03210170108727919,0.1683444101195752,0.058493574981957265,0.024586435613239022,0.01828158620728058,-0.4707030544994585,-0.08424944550574207,49.84025559105431,-2.5461705013008458,50,50.0,36,52.77777777777778,-0.6507078670117631,0.8432359077262811,0.8815217386091057,0.42464368504922523,-1.6355236814846152,-0.33387283738769125
LINK,1892,2020-12-31,2026-03-06,96689028.80176297,-0.014371363055429588,0.07547971033023443,0.02170918381544189,0.020369830721284368,-0.004217765782257674,-0.493361873384075,-0.09526691802447779,50.21299254526092,-4.0901242278819705,35,57.14285714285714,34,44.11764705882353,0.14631352819914356,0.32378968852026113,-0.813319637578211,0.0008386495018409823,1.6092872267341254,-1.760271328761235
C98,1656,2021-08-24,2026-03-06,10865013.779087678,-0.04692422440325378,0.15551308731614982,0.05909277917990152,0.06081330799162647,0.03804245194110731,-0.5190771396381884,-0.10138827076720894,49.87819732034105,-2.6383312556468432,39,35.8974358974359,30,43.333333333333336,-0.5905269533303532,-0.9881662804978091,-0.2989444016446151,1.122580648650501,0.6349555148869029,-0.3989756677028149
ETC,1892,2020-12-31,2026-03-06,62567442.152698554,-0.022513491351146987,0.08371628408487088,0.07306467231252874,0.04404936847638859,0.012412929797351622,-0.5428836204188865,-0.10151262546955853,51.2779552715655,-3.912680622008814,43,65.11627906976744,37,48.64864864864865,1.6187053368705246,0.37163726347660975,0.6255179865698439,-0.04647889970852759,-2.8041811794772906,-0.30808412815006037
LRC,1892,2020-12-31,2026-03-06,18960718.21868999,-0.04743668967476446,0.16216996813590673,0.03242921057707068,-0.005938870492306482,-0.0018767362981142142,-0.6565572312168412,-0.10374579944452202,50.58572949946751,-3.162402351786013,57,50.877192982456144,44,43.18181818181818,-0.5381778707275683,0.1571622421596145,-0.5195296139128324,1.5037986544857942,-1.20266987337829,-0.05714076984355998
ENJ,1892,2020-12-31,2026-03-06,19434950.19533759,-0.04098768719249038,0.13286546333050483,0.07485395459431574,-0.008387718281986093,0.018382550960980296,-0.6755712061477572,-0.10991456831276422,49.201277955271564,-2.6388978506342653,56,46.42857142857143,34,38.23529411764706,-0.015398374742542131,-0.5556947623053684,-0.7484679922337405,0.8249077340986325,-0.1122024168757968,-0.06871539408894334
TWT,855,2023-11-03,2026-03-06,4527655.29800421,-0.034770581286755316,0.08938847048566743,0.03789138968015476,-0.0077839602965645485,0.019858195715934526,-0.1956267809688741,-0.11105050295440363,47.91914387633769,-1.4057995452986707,19,52.63157894736842,16,31.25,0.5442807795125636,0.14599604430805357,-1.0296875159075842,0.14378391111809297,,
T,1130,2023-02-01,2026-03-06,3680967.5766004706,-0.06148228836133754,0.12556783751669137,0.07757359407965457,0.03869880788839036,0.045008412090825616,-0.38275286197472,-0.13218421941152333,49.6415770609319,-2.352543847066049,37,40.54054054054054,17,58.82352941176471,-0.018257537763149534,0.7752667382699334,-1.5121008093351047,0.37233874685360036,,
ARKM,953,2023-07-28,2026-03-06,17978447.04450178,-0.0183557124796937,0.14107296034641498,0.0376991516043642,-0.0004937935493734822,0.019614259338635528,-0.45044618772284817,-0.13650164224167247,50.905218317358894,-2.5142443223463746,25,40.0,13,53.84615384615385,-0.00116063990470483,0.5659039447935764,-0.36835326813864944,-0.6468362244730713,,
EDU,1042,2023-04-30,2026-03-06,7061981.195106977,-0.03979107098420796,0.1090781726799847,-0.029901007141572067,0.040199884906314556,-0.02822242521725052,-0.4317327963983246,-0.1412529603114422,50.4863813229572,-2.6713291533340815,25,72.0,12,50.0,-1.0798098666965301,0.0963784659257334,-0.3835854914169633,0.9352840957894358,,
ANIME,408,2025-01-23,2026-03-06,6642843.759378938,-0.11714967407410096,0.236057167166666,0.18962497094091876,0.04661506399737835,0.06075958213324767,-0.18850219511599864,-0.14223152868093103,46.954314720812185,-1.185009384135665,15,26.666666666666668,2,0.0,-0.3354796593399779,0.14697746422397906,,,,
CHR,1821,2021-03-12,2026-03-06,14842533.058580708,-0.042674760070372623,0.1349239634801399,0.00131650885647738,-0.025364467868759955,-0.004721070369124515,-0.89513198283465,-0.1456922673035764,50.02767017155506,-2.210736048439244,48,58.333333333333336,30,63.33333333333333,-0.9733603419860559,0.29948818714642433,-0.8587291734243448,1.080520549626152,-1.0620951462738626,0.6190439420770358
DOT,1892,2020-12-31,2026-03-06,121324519.24293435,-0.029969981410670345,0.07970332423236443,0.016529882678433545,-0.0010830822957719755,-0.012212825757584417,-0.7466647646643495,-0.14700995034082706,50.0,-3.1009331554797868,46,56.52173913043478,45,46.666666666666664,0.9733597109595923,0.47723742117462686,-0.632611728968716,-0.7567845432330551,-0.6404638861889969,-0.16740173840780004
RONIN,760,2024-02-06,2026-03-06,5938756.0840679845,-0.07684354147052191,0.1234357750724582,0.07584794055389081,0.019915646916251403,0.01709211000811234,-0.2863258995071414,-0.15130119500080955,48.39142091152815,-1.3723206783111674,21,38.095238095238095,13,38.46153846153847,-0.5540875912449538,0.5273422453837782,-0.2595805536459658,,,
C,232,2025-07-18,2026-03-06,6059152.771321465,-0.08652730021754595,0.1115995867579447,0.005217209532130834,-0.07433703429820018,0.05871233065448008,-0.10584437234037591,-0.15282496039532747,54.58715596330275,-1.1827012785292017,2,100.0,3,66.66666666666666,-0.45649978629765064,0.35065541395727473,,,,
CVX,227,2025-07-23,2026-03-06,2397067.570858758,-0.18399524714180135,0.1877754817663632,0.07832833437802708,0.08711368738529986,0.07673883604827206,-0.10706061076627893,-0.15523781900564995,51.173708920187785,-0.9267826048209388,6,16.666666666666664,3,33.33333333333333,-0.3251760787177428,0.21811546795146386,,,,
PENGU,445,2024-12-17,2026-03-06,54802585.06075864,-0.0596166627039739,0.040509469963747574,-0.029796587214104577,0.0018038923710585423,-0.013443974751687982,-0.28251598259813215,-0.16063788017377945,51.508120649651964,-1.7057256200015027,7,57.14285714285714,13,69.23076923076923,-0.9404589772171749,0.5825534659245688,0.0753895286944739,,,
STEEM,850,2023-11-08,2026-03-06,2664645.466945609,-0.09641093263500763,0.4366022995915016,0.19918118348303598,0.12052287837790494,0.048280192098725395,-0.34167946190475784,-0.1639558263190919,49.760765550239235,-1.3009246764883522,27,33.33333333333333,17,52.94117647058824,-0.16482030702674622,0.33065189726608546,-0.47755653345175997,-0.029954518692337118,,
FLOW,1486,2022-02-10,2026-03-06,6526560.471527863,0.21678006910694775,1.6124328855632795,-0.04771770727913674,0.010482289209708492,0.03762372607933596,-0.6404530512643337,-0.1678415678381225,47.96195652173913,-2.263052297662417,27,51.85185185185185,22,50.0,0.05708367426319938,-0.08597473434822156,-0.37645344491721755,0.8903650539360349,,-1.1254736001981291
FIO,533,2024-09-20,2026-03-06,2057361.8767946719,-0.08547939534146441,0.2748713541579483,0.21055096380695437,0.1419568616669283,0.04213950824028213,-0.3686854878667408,-0.16843554676576553,49.90366088631985,-2.1886785629226555,9,33.33333333333333,10,50.0,-1.7254983509602317,1.0237271617836297,0.3330857013098605,,,
ZKC,173,2025-09-15,2026-03-06,13743261.277272139,-0.25795797917670005,0.22569361201955482,-0.014275070653388114,-0.04551882262815001,-0.041717346528282,-0.11758569969292731,-0.17808491185963066,49.056603773584904,-1.067525174721375,7,57.14285714285714,3,66.66666666666666,-0.4869427895620514,0.3693570898691241,,,,
BNT,940,2023-08-10,2026-03-06,2154071.639165968,-0.05964897117258428,0.13570287965803052,0.05998789595775834,0.04015024387120742,0.06826039244252155,-0.40845310369451615,-0.18223647693488287,50.75593952483801,-2.656475809926606,25,32.0,22,59.09090909090909,1.5787516512078132,-0.20962907561346167,0.09250492285545864,-1.8700806021443261,,
CAKE,856,2023-11-02,2026-03-06,22891802.235439006,-0.026196467176582763,0.07360656573115591,0.05104950789017672,0.07680780446176438,0.018306649583331926,-0.43841142056927696,-0.18643162088865972,48.33729216152019,-1.9191336773996874,10,40.0,16,43.75,0.45908754394191054,0.4838274415489291,-1.088973247125279,-0.29235315893483727,,
AEVO,724,2024-03-13,2026-03-06,11940843.187512733,-0.05249626625860705,0.15254439295140057,0.0691052352660828,0.057094508949606645,0.008839922219683934,-0.49710297314889496,-0.20223271218522218,51.97183098591549,-1.9459884850685267,17,29.411764705882355,9,33.33333333333333,0.36259800529978237,0.5914619681280201,-1.4511629465766969,,,
ACT,481,2024-11-11,2026-03-06,32820579.878553905,-0.03824535996024173,0.18106246531919154,0.01141334953804723,0.043345488592975434,0.025130735298203033,-0.4426144332074131,-0.22317522036327825,51.39186295503212,-1.9666146682344519,9,44.44444444444444,3,66.66666666666666,-0.7472916082209611,0.11122982711395035,0.19344734789959883,,,
GRT,1892,2020-12-31,2026-03-06,23005969.975670163,-0.032942103201832725,0.10921099494865222,0.0017731475223663601,-0.01018458079138043,0.018172537126476804,-1.3910880918999076,-0.22376699520708485,48.45580404685836,-3.254208608400581,47,46.808510638297875,41,41.46341463414634,-0.8583647851355248,-0.2105938103089957,-0.7891060467478701,0.08932365873737635,1.2838846115995808,-0.9062317200444729
ACX,456,2024-12-06,2026-03-06,4855239.335840021,-0.08493295507754918,0.1101962867492126,-0.0012333538522187409,0.1259933387560902,0.05614492670033875,-0.2685926444749104,-0.22718962491507466,52.03619909502263,-1.0096206885220593,7,57.14285714285714,7,71.42857142857143,-0.15318394937795576,0.09839467901983623,-0.21380337411679085,,,
ETHFI,719,2024-03-18,2026-03-06,34792719.91849763,-0.03811522510438334,0.07630690155436251,0.009723112132435482,0.027436868364920045,0.019585591420183776,-0.5753518690114816,-0.22770445772936668,47.5177304964539,-2.409751445978314,15,46.666666666666664,14,42.857142857142854,1.5508506460038447,-0.09644540104104893,-2.0297571139742785,,,
GAS,864,2023-10-25,2026-03-06,8115902.914854862,-0.06234082337487136,0.2527630002145994,0.20620062687020996,0.11607050530009226,0.054798687017279454,-0.5581574662978094,-0.23715457834688522,48.470588235294116,-1.714560509769337,29,31.03448275862069,16,50.0,0.888378110325099,-0.1225012794641912,-1.0747751791159144,-0.24925911804280232,,
PHB,1115,2023-02-16,2026-03-06,5107113.290271758,-0.027345115277689094,0.1348907949305749,0.02523340113546156,0.04293671874057608,0.010794532888049732,-0.8956797105692756,-0.23834749162474667,49.59128065395095,-3.6397650378690027,23,52.17391304347826,19,57.89473684210527,-1.9930210397918413,0.9447300595450885,-0.8798539891253258,1.0324652588028012,,
INIT,317,2025-04-24,2026-03-06,11122490.876675963,-0.1440173227599187,0.15304347506733154,-0.0646304293823876,-0.037133900794599044,0.028776914462341617,-0.31085410093520327,-0.24116695997009038,51.48514851485149,-1.1774354649654282,8,87.5,9,22.22222222222222,-0.7111552398566433,0.40030113892144015,,,,
ORDI,851,2023-11-07,2026-03-06,53554730.08308526,-0.021545982332541323,0.06762360918507894,0.05417103864896739,0.09838408166512601,0.007394786078338373,-0.7560651888932876,-0.24147948437281316,50.89605734767025,-4.015576335631051,18,38.88888888888889,20,50.0,1.4101037679872235,0.3323762524920866,-3.1276722421328085,0.6291270327602082,,
ANKR,1866,2021-01-26,2026-03-06,11631166.6063941,-0.055468318296278595,0.13776549621330803,0.11396295936873756,0.02612931090868102,0.038720277790358804,-1.3693428314249694,-0.24264772830067943,49.29805615550756,-3.2018973060608156,50,50.0,32,46.875,-1.2652072616127135,0.16130739772535518,0.012195510416871946,-0.6522313520669452,0.35285004062537095,0.021742833487090496
2Z,156,2025-10-02,2026-03-06,19622102.3463991,-0.1728136507426556,0.08851231377342789,-0.10590620711490205,0.09994113760010331,0.04359789647205502,-0.10359943283510509,-0.24602883511671145,47.88732394366197,-0.6157744223708576,7,14.285714285714285,0,,-0.5811875938878291,0.47758816105272406,,,,
WAXP,871,2023-10-18,2026-03-06,2138848.2605946497,-0.049832198333754664,0.11538168029395829,0.07541481848555319,0.01947720438939751,0.04761951442901428,-0.4839356954408127,-0.2501825820911923,46.67444574095683,-1.501942846173353,25,44.0,13,30.76923076923077,-0.023936202471939172,-0.3565826649748062,-0.2903256085049647,0.18690878051089732,,
HUMA,285,2025-05-26,2026-03-06,7778884.696654879,-0.1131197334320224,0.08838551836936036,0.06616915035524838,0.024229275432230836,0.0698677273760807,-0.2131568953996742,-0.2560336020394314,49.815498154981555,-0.8905957747157981,4,0.0,6,33.33333333333333,0.22443552896089836,-0.43759242436057255,,,,
ZEC,1892,2020-12-31,2026-03-06,37154213.412505746,-0.009349416642203127,0.371089288108678,-0.018817893325696406,-0.001207193411124075,-0.009854932244819826,-1.5046978745294821,-0.2583731211915144,49.680511182108624,-4.86155404692641,48,64.58333333333334,41,43.90243902439025,1.8646886577910502,-0.2756313163222538,0.6742479026845518,0.201262654494623,-3.5197941421250794,-0.4494716310523853
VIRTUAL,330,2025-04-11,2026-03-06,29013984.435370035,-0.06427964365175032,0.05150837126254833,-0.03555349144054698,0.148426052090695,-0.0012771008197312468,-0.3613714305325616,-0.2655858440733854,50.63291139240506,-1.433543635889506,9,33.33333333333333,4,75.0,-0.5468472155722561,0.1854757850396942,,,,
SYS,565,2024-08-19,2026-03-06,1813269.489766248,-0.051512992887220735,0.144745223270362,0.003018113628402643,-0.00945238728675476,0.03722750601203611,-0.4129377226625701,-0.26853005968839044,47.005444646098006,-1.5828059056231982,12,33.33333333333333,6,33.33333333333333,0.1769984751250181,0.06442052714690694,-0.6543567249344957,,,
CFX,1111,2023-02-20,2026-03-06,23173772.259622637,-0.024938380877070985,0.08190343273157846,0.05644714913180819,0.03833536914095352,0.045456255187023314,-1.1227858285701422,-0.282133123414172,49.5897903372835,-3.7233901435054126,18,44.44444444444444,19,42.10526315789473,0.23757772656955178,-0.311431774679761,-0.74090851181867,-0.30802326864126317,,
THETA,1892,2020-12-31,2026-03-06,32707016.52044802,-0.028582763633483232,0.11393424760298695,0.03837953416846256,0.021488964264278525,-0.0005377022764534953,-1.6048390422656253,-0.28525848842254,50.0,-3.4610752874105906,37,54.054054054054056,30,63.33333333333333,-1.6044818665658656,-0.6363106828652924,-0.5786152354157551,-0.15469158060590538,1.0206425656465115,0.34861775754068147
DEXE,438,2024-12-24,2026-03-06,3119388.479568173,-0.06947852917323939,0.08160913416464981,0.0036101551531576665,-0.0027196234183128904,-0.014578094240691867,-0.42265963828825037,-0.3169855740036037,52.358490566037744,-1.1382352506793976,6,50.0,10,80.0,0.23971555010063839,-0.6623751883888888,,,,
JASMY,1417,2022-04-20,2026-03-06,17736244.179010052,-0.03731604299623081,0.09042168416047179,0.007776092560002612,-0.06087472410648081,0.009227043191262713,-1.5268446990893123,-0.3276469414095567,49.25160370634355,-3.4802989017897623,39,56.41025641025641,32,50.0,0.8095804722881558,-0.31889094094396053,-2.2136435162522936,-0.0015794360001591956,,0.19768872181894626
SIGN,313,2025-04-28,2026-03-06,4873980.026503833,-0.1883786489328,0.29198465590177514,0.0669506431787984,0.053742159731509455,0.05269640308109571,-0.31130283791565394,-0.33267763652434396,50.50167224080268,-0.9872834000018278,13,38.46153846153847,4,75.0,0.08274528372215384,-0.3940481216378078,,,,
CATI,533,2024-09-20,2026-03-06,7623533.442912476,-0.05617204823223618,0.11218096824030031,-0.0783954283618976,-0.07152239216838627,0.014454603337426358,-0.5785610175916969,-0.33397467169228456,51.83044315992292,-2.7917389875363807,15,73.33333333333333,10,50.0,0.38708679516379685,0.6675267156169058,-1.633174528372402,,,
MINA,1124,2023-02-07,2026-03-06,8841546.661914866,-0.027880310035485627,0.10057926754560055,0.03672136574678628,0.030003229393861075,0.02810229319574047,-1.027636351592158,-0.336114054086177,50.18018018018018,-1.9710287774427249,27,55.55555555555556,19,31.57894736842105,0.5271996488094399,-0.2919398649111846,-0.37375918863083535,-0.8891369468595766,,
LPT,1577,2021-11-11,2026-03-06,7214420.151417527,-0.07331365237427985,0.28347030259662737,0.060183554035107424,0.04270324594903826,-0.00747249815840232,-1.9940612020879218,-0.3422330871190626,49.520153550863725,-3.51698640077677,44,54.54545454545454,24,45.83333333333333,-2.328654905749495,0.19489622135937168,1.2467478826481917,-1.082197948217181,-0.7247848780977928,0.6999324259689829
SFP,1837,2021-02-24,2026-03-06,7537125.108327679,-0.019711222662731998,0.11195090569163624,0.011601504279516516,0.027289921128569265,0.009855254483371797,-2.302705387348701,-0.34678199197154735,49.75315414152496,-3.698953716862078,37,56.75675675675676,49,48.97959183673469,0.3041430680189696,-0.3275670169422582,0.22516416263597938,-0.3079555394051182,-1.250919133507575,-0.945570928148697
AVAX,1892,2020-12-31,2026-03-06,102098186.59919481,-0.020802775658099147,0.09547193088628497,0.031030449912894775,-0.05852459602873665,0.027263940121444258,-2.109976847251077,-0.3497261304682267,48.82854100106496,-5.0958748081539635,48,66.66666666666666,37,40.54054054054054,0.18848201824058175,0.4215234149316185,0.19049835158321793,-1.6063493542256202,-0.9555425242880606,-0.34858875349282525
YGG,945,2023-08-05,2026-03-06,11107341.661609102,-0.034390554369962446,0.09872418680598083,0.11277414524851215,0.05843029363699245,0.03628805233553545,-1.159037328649839,-0.3626453114038284,48.5499462943072,-2.0411252812455727,19,31.57894736842105,21,47.61904761904761,0.45734866662852924,-1.313464484429028,0.4854644047000093,-0.7883859155493493,,
HEMI,165,2025-09-23,2026-03-06,14132739.123303607,-0.0991030631507566,0.2582612320300998,-0.061617253864001006,-0.06090088786601482,0.018620708809061273,-0.19559910568406702,-0.36627729222179484,51.65562913907284,-0.9884210592692259,4,75.0,2,50.0,-0.7331517630750822,0.5375526573910152,,,,
BANANAS31,345,2025-03-27,2026-03-06,8186278.522761744,-0.05850626438593646,0.08329531629781266,-0.09816717171687851,-0.021699580396573537,-0.011712535624581029,-0.681883452121895,-0.367716553923736,53.17220543806647,-2.3536323801816055,5,80.0,9,44.44444444444444,-1.0733480382123894,0.39146458609049417,,,,
BIO,428,2025-01-03,2026-03-06,16460832.230054837,-0.10679487339016731,0.1554659254963973,0.09485724669665893,0.11530780116624212,0.07312975919877586,-0.720755235231575,-0.3945203054183299,47.58454106280193,-1.9732735360740725,14,0.0,7,71.42857142857143,0.4493846863811447,-1.1701399216127193,,,,
